,word,frequency,decade,count,freq_entropy
1339308,scary,7.880153646406308e-07,1910,18.0,1.8528368391526726
494773,scary,1.1200764519383036e-07,1860,18.0,1.8528368391526726
1789529,scary,4.937811555334927e-07,1930,18.0,1.8528368391526726
2328109,scary,1.1865389998164425e-06,1950,18.0,1.8528368391526726
317438,scary,3.448514483415979e-07,1850,18.0,1.8528368391526726
3201853,scary,4.488692982377391e-06,1980,18.0,1.8528368391526726
34797,scary,4.2769892276898e-07,1830,18.0,1.8528368391526726
3802862,scary,1.4297270160934158e-05,2000,18.0,1.8528368391526726
816625,scary,1.3993119489859372e-07,1880,18.0,1.8528368391526726
631709,scary,3.554013542416289e-07,1870,18.0,1.8528368391526726
1164508,scary,1.723528529977095e-07,1900,18.0,1.8528368391526726
2904775,scary,2.85145022899005e-06,1970,18.0,1.8528368391526726
3843957,moderator,4.713385767340932e-07,2000,18.0,1.852908163313217
1533427,moderator,8.105474326831146e-07,1920,18.0,1.852908163313217
2322866,moderator,1.7798084997246637e-06,1950,18.0,1.852908163313217
776619,moderator,1.5858868755173955e-06,1880,18.0,1.852908163313217
300560,moderator,1.264455310585859e-06,1850,18.0,1.852908163313217
3518168,moderator,1.526755370022735e-06,1990,18.0,1.852908163313217
1357926,moderator,2.4884695725493604e-07,1910,18.0,1.852908163313217
2049575,moderator,1.6371761445590515e-06,1940,18.0,1.852908163313217
1784528,moderator,6.99523303672448e-07,1930,18.0,1.852908163313217
3554,moderator,2.216906083019212e-05,1830,18.0,1.852908163313217
3222497,moderator,8.977385964754783e-07,1980,18.0,1.852908163313217
952443,moderator,1.2554428095582534e-06,1890,18.0,1.852908163313217
628077,moderator,4.569445983106657e-07,1870,18.0,1.852908163313217
447768,moderator,1.3440917423259642e-06,1860,18.0,1.852908163313217
1168127,moderator,1.723528529977095e-07,1900,18.0,1.852908163313217
2921025,moderator,8.67832678388276e-07,1970,18.0,1.852908163313217
163847,moderator,5.947674854652209e-07,1840,18.0,1.852908163313217
2623262,moderator,1.344474819616295e-06,1960,18.0,1.852908163313217
321040,platt,2.873762069513316e-07,1850,18.0,1.8559959390141347
3545867,platt,3.732068682277797e-07,1990,18.0,1.8559959390141347
2047180,platt,1.964611373470862e-06,1940,18.0,1.8559959390141347
1761952,platt,4.690920977568181e-06,1930,18.0,1.8559959390141347
1110513,platt,1.913116668274575e-05,1900,18.0,1.8559959390141347
635836,platt,3.046297322071105e-07,1870,18.0,1.8559959390141347
2949055,platt,2.479521938252217e-07,1970,18.0,1.8559959390141347
933301,platt,1.7948182388499474e-05,1890,18.0,1.8559959390141347
1526492,platt,1.3263503443905512e-06,1920,18.0,1.8559959390141347
1330680,platt,1.6175052221570842e-06,1910,18.0,1.8559959390141347
2628852,platt,9.370582076113572e-07,1960,18.0,1.8559959390141347
765241,platt,6.390191233702447e-06,1880,18.0,1.8559959390141347
3835072,platt,7.227191509922761e-07,2000,18.0,1.8559959390141347
72629,platt,7.128315379482999e-08,1830,18.0,1.8559959390141347
2335520,platt,7.514746998837469e-07,1950,18.0,1.8559959390141347
199497,platt,1.1895349709304417e-07,1840,18.0,1.8559959390141347
3225824,platt,7.416101449145256e-07,1980,18.0,1.8559959390141347
502601,platt,1.1200764519383036e-07,1860,18.0,1.8559959390141347
1322458,morley,3.857127837451508e-06,1910,18.0,1.8588918776484582
15594,morley,2.423627229024219e-06,1830,18.0,1.8588918776484582
781115,morley,1.0728058275558853e-06,1880,18.0,1.8588918776484582
320502,morley,2.873762069513316e-07,1850,18.0,1.8588918776484582
1515761,morley,3.647463447074016e-06,1920,18.0,1.8588918776484582
2633175,morley,7.333499016088881e-07,1960,18.0,1.8588918776484582
1763661,morley,3.785655525756777e-06,1930,18.0,1.8588918776484582
2921030,morley,8.67832678388276e-07,1970,18.0,1.8588918776484582
609092,morley,2.23395136951881e-06,1870,18.0,1.8588918776484582
949098,morley,1.6739237460776712e-06,1890,18.0,1.8588918776484582
461438,morley,4.480305807753214e-07,1860,18.0,1.8588918776484582
168431,morley,4.163372398256546e-07,1840,18.0,1.8588918776484582
2062152,morley,6.95799861437597e-07,1940,18.0,1.8588918776484582
2332162,morley,9.096798998592726e-07,1950,18.0,1.8588918776484582
3218554,morley,1.1319312738169071e-06,1980,18.0,1.8588918776484582
1109239,morley,3.1238954605834845e-05,1900,18.0,1.8588918776484582
3530361,morley,7.464137364555593e-07,1990,18.0,1.8588918776484582
3825471,morley,1.2254802995086422e-06,2000,18.0,1.8588918776484582
34515,egan,4.2769892276898e-07,1830,18.0,1.8631978071518405
1380152,egan,1.2442347862746802e-07,1910,18.0,1.8631978071518405
973622,egan,3.2548517284843605e-07,1890,18.0,1.8631978071518405
2058780,egan,8.185880722795259e-07,1940,18.0,1.8631978071518405
3831867,egan,8.484094381213676e-07,2000,18.0,1.8631978071518405
377408,egan,5.747524139026631e-08,1850,18.0,1.8631978071518405
2612617,egan,3.463041202041972e-06,1960,18.0,1.8631978071518405
641268,egan,2.0308648813807362e-07,1870,18.0,1.8631978071518405
1161576,egan,2.1544106624713685e-07,1900,18.0,1.8631978071518405
3525544,egan,9.499811191252572e-07,1990,18.0,1.8631978071518405
791392,egan,5.130810479615104e-07,1880,18.0,1.8631978071518405
227108,egan,5.947674854652209e-08,1840,18.0,1.8631978071518405
2924879,egan,7.025312158381282e-07,1970,18.0,1.8631978071518405
1526514,egan,1.3263503443905512e-06,1920,18.0,1.8631978071518405
1778372,egan,1.0287107406947764e-06,1930,18.0,1.8631978071518405
490081,egan,1.1200764519383036e-07,1860,18.0,1.8631978071518405
2323563,egan,1.7007058997369009e-06,1950,18.0,1.8631978071518405
3195324,egan,1.3153822044010268e-05,1980,18.0,1.8631978071518405
1339655,affiliation,7.880153646406308e-07,1910,18.0,1.8660244968604085
2904803,affiliation,2.85145022899005e-06,1970,18.0,1.8660244968604085
957656,affiliation,8.369618730388356e-07,1890,18.0,1.8660244968604085
3500732,affiliation,1.0585503898824296e-05,1990,18.0,1.8660244968604085
464295,affiliation,3.9202675817840636e-07,1860,18.0,1.8660244968604085
3208798,affiliation,2.2248304347435767e-06,1980,18.0,1.8660244968604085
51830,affiliation,1.4256630758965998e-07,1830,18.0,1.8660244968604085
1522668,affiliation,1.805310190976028e-06,1920,18.0,1.8660244968604085
3800557,affiliation,2.890876603969105e-05,2000,18.0,1.8660244968604085
794249,affiliation,4.197935846957812e-07,1880,18.0,1.8660244968604085
325098,affiliation,2.2990096556106525e-07,1850,18.0,1.8660244968604085
2319710,affiliation,2.3335266996390035e-06,1950,18.0,1.8660244968604085
1772289,affiliation,1.604788755483851e-06,1930,18.0,1.8660244968604085
1133303,affiliation,9.910289047368297e-07,1900,18.0,1.8660244968604085
622866,affiliation,6.600310864487392e-07,1870,18.0,1.8660244968604085
192996,affiliation,1.1895349709304417e-07,1840,18.0,1.8660244968604085
2045584,affiliation,2.2920466023826726e-06,1940,18.0,1.8660244968604085
2615438,affiliation,2.5667246556311087e-06,1960,18.0,1.8660244968604085
959808,studs,6.97468227532363e-07,1890,18.0,1.8704931314366688
1539127,studs,5.526459768293964e-07,1920,18.0,1.8704931314366688
3511826,studs,2.4767364891479924e-06,1990,18.0,1.8704931314366688
1143585,studs,4.739703457437011e-07,1900,18.0,1.8704931314366688
2322847,studs,1.7798084997246637e-06,1950,18.0,1.8704931314366688
161279,studs,7.13720982558265e-07,1840,18.0,1.8704931314366688
2053656,studs,1.1869527048053123e-06,1940,18.0,1.8704931314366688
1344581,studs,5.391684073856948e-07,1910,18.0,1.8704931314366688
3215738,studs,1.3270918382680982e-06,1980,18.0,1.8704931314366688
622762,studs,6.600310864487392e-07,1870,18.0,1.8704931314366688
2622822,studs,1.3852164808167887e-06,1960,18.0,1.8704931314366688
790631,studs,5.130810479615104e-07,1880,18.0,1.8704931314366688
310854,studs,5.172771725123968e-07,1850,18.0,1.8704931314366688
3814406,studs,2.765186316840013e-06,2000,18.0,1.8704931314366688
2906770,studs,2.3555458413396063e-06,1970,18.0,1.8704931314366688
454629,studs,7.280496937598973e-07,1860,18.0,1.8704931314366688
1754269,studs,2.3248862739701943e-05,1930,18.0,1.8704931314366688
37174,studs,3.564157689741499e-07,1830,18.0,1.8704931314366688
3211557,winthrop,1.7954771929509563e-06,1980,18.0,1.8743144558052987
613595,winthrop,1.4216054169665154e-06,1870,18.0,1.8743144558052987
2313837,winthrop,4.429745599314719e-06,1950,18.0,1.8743144558052987
12531,winthrop,3.635440843536329e-06,1830,18.0,1.8743144558052987
2044999,winthrop,2.414834813224601e-06,1940,18.0,1.8743144558052987
147410,winthrop,2.85488393023306e-06,1840,18.0,1.8743144558052987
1758265,winthrop,8.476576503324959e-06,1930,18.0,1.8743144558052987
3831433,winthrop,8.484094381213676e-07,2000,18.0,1.8743144558052987
1519026,winthrop,2.542171493415223e-06,1920,18.0,1.8743144558052987
1113222,winthrop,9.608671554622302e-06,1900,18.0,1.8743144558052987
279851,winthrop,8.132746656722683e-05,1850,18.0,1.8743144558052987
2908075,winthrop,2.1075936475143848e-06,1970,18.0,1.8743144558052987
1324177,winthrop,3.110586965686701e-06,1910,18.0,1.8743144558052987
3523901,winthrop,1.0517648104601065e-06,1990,18.0,1.8743144558052987
760047,winthrop,2.1222897892953383e-05,1880,18.0,1.8743144558052987
940731,winthrop,4.184809365194178e-06,1890,18.0,1.8743144558052987
2619030,winthrop,1.8741164152227143e-06,1960,18.0,1.8743144558052987
436315,winthrop,4.76032492073779e-06,1860,18.0,1.8743144558052987
1858679,odin,8.229685925558211e-08,1930,18.0,1.8758227149714217
103874,odin,7.128315379482999e-08,1830,18.0,1.8758227149714217
610025,odin,2.030864881380736e-06,1870,18.0,1.8758227149714217
1125810,odin,1.8097049564759493e-06,1900,18.0,1.8758227149714217
311147,odin,5.172771725123968e-07,1850,18.0,1.8758227149714217
2094457,odin,1.6371761445590517e-07,1940,18.0,1.8758227149714217
1345107,odin,5.391684073856948e-07,1910,18.0,1.8758227149714217
3851331,odin,3.456482896050016e-07,2000,18.0,1.8758227149714217
3198010,odin,7.689326239376922e-06,1980,18.0,1.8758227149714217
2603841,odin,1.515589796658369e-05,1960,18.0,1.8758227149714217
1535542,odin,7.000182373172354e-07,1920,18.0,1.8758227149714217
773989,odin,2.052324191846041e-06,1880,18.0,1.8758227149714217
156998,odin,1.0111047252908756e-06,1840,18.0,1.8758227149714217
2356408,odin,2.768590999571699e-07,1950,18.0,1.8758227149714217
452105,odin,8.960611615506428e-07,1860,18.0,1.8758227149714217
968847,odin,3.71983054683927e-07,1890,18.0,1.8758227149714217
2975684,odin,1.2397609691261085e-07,1970,18.0,1.8758227149714217
3530988,odin,7.124858393439431e-07,1990,18.0,1.8758227149714217
2964074,gustavus,1.653014625501478e-07,1970,18.0,1.8761989507452903
3904970,gustavus,9.426771534681865e-08,2000,18.0,1.8761989507452903
1543096,gustavus,4.421167814635171e-07,1920,18.0,1.8761989507452903
2678635,gustavus,1.2222498360148137e-07,1960,18.0,1.8761989507452903
768996,gustavus,3.6848547989963015e-06,1880,18.0,1.8761989507452903
459386,gustavus,5.040344033722366e-07,1860,18.0,1.8761989507452903
3615044,gustavus,6.785579422323266e-08,1990,18.0,1.8761989507452903
6579,gustavus,9.979641531276196e-06,1830,18.0,1.8761989507452903
970336,gustavus,3.71983054683927e-07,1890,18.0,1.8761989507452903
3278277,gustavus,1.1709633867071457e-07,1980,18.0,1.8761989507452903
643790,gustavus,2.0308648813807362e-07,1870,18.0,1.8761989507452903
1159513,gustavus,2.1544106624713685e-07,1900,18.0,1.8761989507452903
1790288,gustavus,4.937811555334927e-07,1930,18.0,1.8761989507452903
2343185,gustavus,5.141668999204584e-07,1950,18.0,1.8761989507452903
299195,gustavus,1.436881034756658e-06,1850,18.0,1.8761989507452903
2067069,gustavus,5.320822469816918e-07,1940,18.0,1.8761989507452903
1350138,gustavus,4.1474492875822673e-07,1910,18.0,1.8761989507452903
142976,gustavus,5.233953872093944e-06,1840,18.0,1.8761989507452903
2061596,gender,6.95799861437597e-07,1940,18.0,1.8794094842883768
788427,gender,6.063685112272395e-07,1880,18.0,1.8794094842883768
461376,gender,4.480305807753214e-07,1860,18.0,1.8794094842883768
2341422,gender,5.537181999143398e-07,1950,18.0,1.8794094842883768
159934,gender,7.731977311047872e-07,1840,18.0,1.8794094842883768
19810,gender,1.4969462296914295e-06,1830,18.0,1.8794094842883768
1784220,gender,6.99523303672448e-07,1930,18.0,1.8794094842883768
628700,gender,4.0617297627614723e-07,1870,18.0,1.8794094842883768
299682,gender,1.3794057933663915e-06,1850,18.0,1.8794094842883768
2915671,gender,1.1984356034885717e-06,1970,18.0,1.8794094842883768
1123066,gender,2.369851728718505e-06,1900,18.0,1.8794094842883768
965510,gender,4.649788183549087e-07,1890,18.0,1.8794094842883768
2626175,gender,1.1000248524133324e-06,1960,18.0,1.8794094842883768
1538338,gender,5.894890419513562e-07,1920,18.0,1.8794094842883768
3801376,gender,2.152446167085692e-05,2000,18.0,1.8794094842883768
1348900,gender,4.1474492875822673e-07,1910,18.0,1.8794094842883768
3498827,gender,1.6353246407799073e-05,1990,18.0,1.8794094842883768
3201754,gender,4.527725095267629e-06,1980,18.0,1.8794094842883768
